id,title,avgscore,backCateName,areaname,avgprice,comments
1070619640,四零五老火锅,4.9,重庆火锅,百子湾,107.0,119
1669183463,廣順興（马家堡店）,4.9,粤菜,马家堡/角门,97.0,83
1663297,呷哺呷哺（燕山蓝腾店）,4.9,小火锅,城关街道,59.0,912
1973303451,靠谱碳烤羊腿·烤全羊（魏公村地铁店）,4.9,烤羊腿,魏公村,97.0,694
1855864490,呷哺呷哺（永丰悦界商街店）,4.9,小火锅,上庄,61.0,320
1025138613,呷哺呷哺（红军营龙湖店）,4.9,小火锅,亚运村,60.0,628
1888409923,许氏王婆大虾（欢乐谷店）,4.9,虾蟹火锅,北京欢乐谷,72.0,142
193293514,京门老爆三（天通苑立水桥店）,4.9,老北京火锅,天通苑,90.0,133
91588056,呷哺呷哺（三羊生活广场店）,4.9,小火锅,亦庄,65.0,1036
164131415,旧县羊蝎子（南菜园店）,4.9,羊蝎子火锅,延庆城区,82.0,278
190666688,阳坊大都涮羊肉（阳坊总部）,4.9,老北京火锅,昌平区,132.0,40
1510269843,水库活鱼辣小九石锅鱼,4.9,鱼火锅,密云县县城,67.0,88
1917720252,鑫隆四季涮肉（亦城景园7鲜超市店）,4.9,老北京火锅,亦庄,79.0,431
1719480016,知心巷串串香火锅（知新巷店）,4.9,串串香,大兴区,72.0,175
1809155605,海咖咖老火锅,4.9,重庆火锅,昌平镇,104.0,139
52043050,呷哺呷哺（六营门梅源商厦店）,4.9,小火锅,南苑/德茂桥,66.0,430
1378891417,御六福土锅羊蝎子,4.9,羊蝎子火锅,海淀区,75.0,239
1557018416,澜海邑糟粕醋火锅（丽泽天地店）,4.9,特色火锅,六里桥/丽泽桥,175.0,24
42215335,京欣居羊蝎子（南口店）,4.9,羊蝎子火锅,南口镇,83.0,346
1093659639,川姜府卤菜火锅,4.9,重庆火锅,怀柔城区,94.0,225
1180366785,山城妹儿市井火锅（次渠店）,4.9,重庆火锅,次渠,92.0,293
629868769,牛麒荟潮汕牛肉火锅（朝阳路店）,4.8,潮汕牛肉火锅,高碑店,105.0,36
63736553,呷哺呷哺（新宫客得福超市店）,4.9,小火锅,西红门,67.0,486
196004988,呷哺呷哺（五里仓店）,4.9,小火锅,顺义城区,66.0,305
192858278,温鼎阁·海鲜火锅（工体店）,4.9,海鲜火锅,三里屯/工体,419.0,25
660190011,辣江湖重庆火锅（北京首店）,4.9,重庆火锅,望京,114.0,103
1315606358,三合记潮汕鲜牛肉火锅（回龙观店）,4.9,潮汕牛肉火锅,回龙观,101.0,73
939423163,祥源南门（密云店）,4.9,老北京火锅,密云县县城,100.0,168
1826332573,京亿轩铜锅涮肉,4.9,老北京火锅,望京,96.0,101
790220093,老诚一锅羊蝎子火锅（榆垡店）,4.9,羊蝎子火锅,大兴区,92.0,69
697838471,玉林蝎子大王（顺义李桥直营店 ）,4.9,羊蝎子火锅,首都机场T3航站楼,86.0,231
1636909348,干锅鸭头烤鱼烧烤,4.9,烤鱼,良乡,45.0,453
1293898020,石灰石烧鸡公（丰台万达店）,4.9,川菜,世界公园,87.0,66
1816133322,宽板凳老灶火锅（马坡金宝天街店）,4.9,重庆火锅,马坡牛栏山镇,81.0,331
2730152,旧县羊蝎子（永宁店）,4.9,羊蝎子火锅,延庆区,81.0,213
1898479362,麻辣时尚（城关店）,4.9,麻辣烫,城关街道,29.0,598
1279279349,蝎品·十全食美,4.9,羊蝎子火锅,平谷城区,69.0,156
1527751038,盘丝串串地摊麻辣烫（长安天街店）,4.9,麻辣烫,门头沟城区,24.0,126
1808080185,京门老爆三（台湖店）,4.9,老北京火锅,次渠,91.0,101
192055380,胡同边火锅鸡（怀柔一店）,4.9,火锅,怀柔城区,55.0,204
533458,美锦酒家（五棵松店）,4.9,官府菜,五棵松,870.0,33
1685354694,醉饷·贡椒鱼鲜鱼火锅（合生汇店）,4.9,鱼火锅,双井,98.0,16
1823813335,楠火锅（方庄店）,4.9,重庆火锅,方庄/蒲黄榆,133.0,10
1360086607,机电厂老火锅（三里屯店）,4.9,重庆火锅,三里屯/工体,90.0,39
727827885,瑞珍厚（国瑞购物中心店）,4.9,老北京火锅,崇文门,147.0,27
1291077197,蜀签旋转小火锅,4.9,小火锅,沙河,23.0,137
1185278401,赫师傅美蛙鱼头川火锅,4.9,重庆火锅,亚运村,91.0,151
1934069505,余乐圈火锅鸡 · 鸡煲（怀柔店）,4.9,特色火锅,怀柔城区,49.0,289
195207936,麻辣椒点串串香·自助火锅（通州店）,4.9,火锅自助,果园,87.0,128
696925766,聚焦鲜牛肉潮汕火锅（亚运村店）,4.9,潮汕牛肉火锅,亚运村,134.0,18
982488897,京院涮肉,4.9,老北京火锅,酒仙桥,85.0,155
946985944,鸿庄主羊蝎子火锅（宋家庄店）,4.9,羊蝎子火锅,刘家窑/宋家庄,109.0,34
1449383234,小桃源·美蛙鱼火锅,4.9,鱼火锅,昌平镇,57.0,168
586853282,就三桌火锅·精酿（回龙观店）,4.8,四川火锅,回龙观,86.0,31
1117219488,京城一品羊蝎子火锅,4.9,羊蝎子火锅,马家堡/角门,100.0,80
1547361600,渝五爷鸭血串串锅（长安天街店）,4.9,串串香,门头沟城区,81.0,172
625263151,左庭右院鲜牛肉火锅（龙湖房山天街店）,4.9,潮汕牛肉火锅,良乡,138.0,13
1000546200,马路边边串串香（定慧桥直营店）,4.9,串串香,五棵松,86.0,39
1104213800,醉二肥肠火锅专门店（五里坨店）,4.9,四川火锅,石景山区,77.0,61
682898719,天赐重庆火锅（西单店）,4.9,重庆火锅,西单,189.0,28
5234816,呷哺呷哺（平谷平程路店）,4.9,小火锅,平谷城区,58.0,232
1004153491,粤界.港式海鲜火锅.宵夜（望京店）,4.9,海鲜火锅,望京,358.0,43
1974755821,老白家铁锅炖鱼农家菜,4.9,农家菜,十三陵水库,83.0,243
1930509940,溪客莱·重庆九宫格老火锅（千禧店）,4.9,重庆火锅,青塔,81.0,63
1566328561,鸣鲜火锅鸡•牛蛙（怡馨家园店）,4.9,特色火锅,顺义城区,64.0,216
1604321273,我们一起去成都（大兴龙湖店）,5.0,川菜,庞各庄,48.0,46
1995252353,莫姐老火锅·重庆街边夜市（青年路店）,4.9,重庆火锅,朝阳大悦城,114.0,19
195405015,古兰铜锅涮肉（城关店）,4.9,老北京火锅,城关街道,58.0,120
649102168,奇缘四季·生态椰子鸡,4.9,特色火锅,北苑家园,76.0,160
66476278,美锦酒家（航天桥店）,4.9,官府菜,航天桥,870.0,24
1247644035,谭小嗨·牛骨老卤汁火锅（双榆树店）,4.9,四川火锅,双榆树,57.0,104
1693189374,鼎春德·王婆大虾（旧宫店）,4.9,虾蟹火锅,旧宫,67.0,111
1721856161,十里湘重庆火锅（梨园店）,4.9,重庆火锅,梨园,68.0,169
1751012258,京友居地摊麻辣烫（东关南里小区店）,4.9,麻辣烫,昌平镇,19.0,122
1709753635,喵啊喵·传统打边炉,4.9,港式火锅,长阳镇,81.0,77
527975854,京亿嘉羊蝎子火锅（亚运村店）,4.9,羊蝎子火锅,亚运村,71.0,47
1817591467,港仔街.港式地摊打边炉（南小街店）,4.9,港式火锅,南苑/德茂桥,85.0,93
1829023264,阳坊大都涮羊肉（长青路店）,4.9,炭火锅/铜锅,云岗,77.0,172
1361640366,川畅河铁锅炖（临河店）,4.8,东北菜,顺义城区,53.0,43
1687291653,塞外小毛驴·家常菜（望京店）,4.9,家常菜,望京,72.0,70
883593937,百祥轩饭店（沙河店）,4.9,鱼火锅,沙河,0.0,75
1475937157,超越火锅鸡（房山总店）,4.9,火锅,城关街道,60.0,85
189734428,天和居涮肉坊（太平街店）,4.9,老北京火锅,菜市口/陶然亭,98.0,32
1020453144,山城小辣椒,4.9,重庆火锅,八里桥,104.0,55
1684038256,谈情怀羊肉馆·熟锅涮肉（昌平店）,4.9,牛羊肉火锅,昌平镇,83.0,75
914211487,川麻婆泥锅涮肚（马驹桥米拉广场店）,4.9,火锅,马驹桥,111.0,19
1662263,东港烤鸭店（馨港庄园店）,4.9,烤鸭,首都机场T3航站楼,68.0,44
1574799044,品味居菌汤火锅（四合院店）,4.9,火锅,宋庄,98.0,38
1761291683,山城妹儿市井火锅,4.9,重庆火锅,宋庄,77.0,70
1068656459,呷哺呷哺（丽泽天地店）,4.9,小火锅,六里桥/丽泽桥,64.0,60
1240814175,鱼蛙无双·美蛙鱼火锅,4.9,鱼火锅,看丹桥/新华街,75.0,52
179065292,传统涮老北京铜锅涮肉（曹各庄店）,4.9,老北京火锅,门头沟城区,75.0,68
1392126603,新京熹·北京涮肉（CBD店）,4.9,老北京火锅,国贸/建外,315.0,6
1213517000,京羯一锅·羊蝎子锅·烧烤（朝外雅宝路店）,4.9,羊蝎子火锅,朝外大街,0.0,90
1570661160,呷哺呷哺（首开悦食里店）,4.9,小火锅,望京,69.0,71
193935766,锅圈食汇火锅烧烤食材超市（昌平鼓楼东街店）,4.9,生鲜,昌平镇,41.0,74
1930022479,西街地摊•打边炉（通州万达金街店）,4.9,港式火锅,通州北苑,55.0,42
1035881751,蒙古小羊火锅（西三旗上奥店）,4.8,牛羊肉火锅,回龙观,77.0,31
1080126983,金武门金牌串串火锅（北工大店）,4.9,四川火锅,劲松/潘家园,95.0,17
162651806,漫享小镇烧烤·铜锅涮肉·羊蝎子,4.9,烤串,黄村,86.0,27
1328373472,有搞头烤鱼川菜馆,4.9,烤鱼,草桥/公益西桥,74.0,25
368180,龙泉居（龙水路店）,4.9,羊蝎子火锅,昌平镇,94.0,59
882211995,传统涮老北京铜锅涮肉·烤串（顺义北郎中店）,4.9,老北京火锅,顺义区,82.0,65
583531288,九仔伴传统打边炉,4.9,港式火锅,方庄/蒲黄榆,86.0,21
1853943423,蒸汽小镇·糟粕醋火鍋専門店,4.9,海鲜火锅,望京,102.0,41
515348353,荣膳门涮肉,4.9,老北京火锅,回龙观,49.0,34
997283610,李牛·牛杂煲火锅,4.9,港式火锅,安定门,51.0,56
1350696995,會友居老北京铜锅涮肉,4.9,老北京火锅,门头沟城区,82.0,41
1704171032,安懿轩酱骨头自助火锅（华远西红世店）,4.9,火锅自助,西红门,59.0,83
876728549,解忧爷爷脏摊麻辣串（菩提大厦店）,5.0,串串香,十里河,25.0,48
779809334,赫佬哥烧烤•羊蝎子,4.9,羊蝎子火锅,回龙观,62.0,38
504160771,街头串串麻辣烫（安定门店）,4.9,串串香,南锣鼓巷/鼓楼东大街,31.0,30
1378273007,捞食汇铜锅涮肉,4.9,老北京火锅,立水桥,79.0,60
1331701549,龙聚源大公鸡粘卷子·密云水库鱼,4.9,农家菜,密云水库,65.0,14
1409757443,楠火锅（西铁营万达店）,4.9,重庆火锅,北京南站/开阳里,146.0,2
562223871,北京西南华邑酒店-簋火锅餐厅,4.9,海鲜火锅,五棵松,280.0,13
1395239195,遇见89号院,4.9,特色火锅,青龙湖镇,114.0,8
1915555162,叁棵树• 港式明火打邊爐,4.9,港式火锅,田村,108.0,16
1841240929,京味爆肚王爆肚铜锅涮肉（官悦欣园店）,4.8,老北京火锅,朝阳区,86.0,73
979218431,惠涮·铜锅涮肉（北潞园店）,4.9,老北京火锅,良乡,90.0,23
1181719353,福禄阖·老北京铜锅涮肉,4.8,老北京火锅,小汤山镇,79.0,22
1628319126,吹吹牛·牛肉锅（亚运村店）,4.9,特色火锅,亚运村,97.0,20
531695038,羊真好生态羊庄（次渠店）,4.9,牛羊肉火锅,次渠,72.0,68
1492939457,小心烫·脏摊麻辣串,4.9,串串香,国贸/建外,19.0,26
193406871,回见·回味纸包鱼烧烤火锅（宋庄店）,4.9,烤串,宋庄,75.0,23
1633135783,麻樂烫·川味麻辣烫（新奥天虹店）,4.9,麻辣烫,鸟巢/水立方,35.0,9
1772974644,武林秘传地道焖锅新式黄焖鸡,4.9,焖锅,昌平镇,13.0,69
1894355478,寻岫琥珀川·糟粕醋火锅（百子湾店）,4.9,海鲜火锅,百子湾,157.0,5
952353086,四品府涮肉羊蝎子（马坡店）,4.9,羊蝎子火锅,马坡牛栏山镇,64.0,28
1886417305,巴蜀谢记纸包鱼（原三中巴蜀谢记成都小吃））,4.9,烤鱼,怀柔城区,65.0,28
1996097766,醺季·鼓楼院子·清真,4.9,私房菜,后海/什刹海,436.0,4
1206206030,北塔麻辣烫（尚都店）,4.9,串串香,朝外大街,26.0,25
1370809420,安居沅铁锅炖餐厅,5.0,鱼火锅,平谷区,53.0,13
507915457,老王头涮肉（纪家庙店）,4.9,老北京火锅,夏家胡同/纪家庙,89.0,7
1710130743,朝天门火锅（大兴机场店）,4.9,重庆火锅,大兴区,80.0,8
732945638,璟火锅,4.8,四川火锅,十八里店,115.0,4
1595723283,铁锅鲟鱼·农家特色餐厅,4.9,鱼火锅,云岗,92.0,23
1374529506,蜀鱼自助火锅,4.9,火锅自助,天通苑,49.0,21
1594767053,锅王府羊蝎子（永宁店）,4.9,羊蝎子火锅,延庆区,0.0,35
193471678,陈记老北京铜锅涮肉（榆垡店）,4.9,老北京火锅,大兴区,88.0,22
1226941146,铁瓷涮肉（回龙观店）,5.0,老北京火锅,回龙观,97.0,7
736975816,串香诱惑串串香火锅,4.9,串串香,城关街道,63.0,31
1163999030,味爱吃情麻辣烫,4.9,麻辣烫,回龙观,27.0,10
1111757197,塞外羊倌蝎子王·炭火烤羊排,4.9,羊蝎子火锅,香山/植物园,0.0,10
1546138992,解忧爷爷脏摊麻辣串·麻辣烫（良乡医院店）,4.9,串串香,良乡,38.0,7
1319308120,鱼二石锅鱼,4.9,鱼火锅,平谷城区,60.0,15
1095743176,食神锅奉行（京海大厦店）,4.9,海鲜火锅,公主坟/万寿路,657.0,4
772786649,三搭火市井火锅（长安天街店）,4.9,重庆火锅,门头沟城区,147.0,5
1013128145,一品大虾,4.9,虾蟹火锅,古城/八角,0.0,8
954450968,良食益友羊蝎子,4.9,羊蝎子火锅,花乡/新发地,91.0,8
1062289345,俏渝锅美蛙鱼头,4.9,鱼火锅,黄村,0.0,32
748667435,锅一炖肉锅（石景山店）,5.0,炭火锅/铜锅,鲁谷,104.0,4
1492470719,阳坊和庆斋·秘制羊蝎子特色涮羊肉（南口直营店）,4.9,羊蝎子火锅,南口镇,85.0,13
1039721963,牧壹湘菜·土火锅,5.0,特色火锅,和平里/国展中心,0.0,2
1571131143,怂老板麻辣串串,4.9,串串香,北下关,30.0,4
1725200978,两只耳蛙蛙鱼火锅,4.9,鱼火锅,昌平镇,67.0,16
698407494,街角角串串麻辣烫炸串（大兴二小店）,4.9,串串香,黄村,28.0,13
1777532296,京吴记老北京涮肉（太玉园店）,4.9,老北京火锅,土桥,0.0,11
632328937,任你食麻辣烫串串,4.9,串串香,昌平镇,16.0,22
1189406210,丹哥哥麻辣烫（金海国际店）,4.9,麻辣烫,百子湾,38.0,3
1655384824,就这吃·家味牛腩火锅（望京店）,4.8,牛羊肉火锅,望京,83.0,0
1029342724,鑫·牧源铜锅涮肉,4.9,老北京火锅,亦庄,56.0,2
589329556,花影四季西餐厅DEMO店,4.9,综合自助,窦店镇,0.0,5
1154055165,涮烤工厂·老北京火锅,4.9,老北京火锅,首都机场T3航站楼,88.0,0
1662226,众品鲜蒙古涮肉（太玉园店）,4.9,炭火锅/铜锅,土桥,107.0,0
1375834083,陳记牛肉火锅（澳门中心店）,4.9,潮汕牛肉火锅,王府井/东单,600.0,0
1748143597,蒙上莊-铜锅涮肉·蒙味,4.8,老北京火锅,天坛,118.0,0
182408714,龙船码头·成都醉美火锅（北航店）,4.8,四川火锅,知春路,104.0,1259
1318898502,楠火锅（北京总店）,4.8,重庆火锅,三里屯/工体,144.0,308
1742730821,龙船码头·成都醉美火锅（中关村店）,4.8,四川火锅,中关村,93.0,617
4122290,重八牛府之初入江湖（双榆树店）,4.8,重庆火锅,双榆树,79.0,5916
711202800,鼓楼金记涮肉•天台烤吧（南锣鼓巷总店）,4.8,老北京火锅,南锣鼓巷/鼓楼东大街,93.0,1476
5400587,井格重庆火锅（亚运村店）,4.8,重庆火锅,亚运村,105.0,5180
262492,阳坊胜利涮羊肉（阳坊总店）,4.8,老北京火锅,昌平区,120.0,1923
195890176,初色海鲜自助火锅（朝阳北路店）,4.8,火锅自助,青年路,298.0,723
1117336411,蜀主成都串串酒馆（华熙店）,4.8,串串香,五棵松,121.0,308
160516100,313羊庄·荣耀（回龙观店）,4.8,牛羊肉火锅,回龙观,117.0,1582
1033154621,阳坊胜利涮羊肉（亚运村店）,4.8,老北京火锅,亚运村,119.0,305
5314679,阳坊胜利涮羊肉（阳坊老店）,4.8,老北京火锅,昌平区,116.0,1897
179151826,渡娘火锅（世贸天阶店）,4.8,四川火锅,朝外大街,118.0,462
78386170,井格重庆火锅（西直门凯德Mall店）,4.8,重庆火锅,西直门/动物园,122.0,1221
158897465,蝎王府羊蝎子（杨庄店）,4.8,羊蝎子火锅,古城/八角,93.0,2917
1733245067,阳坊胜利涮羊肉（西直门凯德mall店）,4.8,老北京火锅,西直门/动物园,120.0,339
1370169129,楠火锅（中骏世界城店）,4.8,重庆火锅,朝外大街,135.0,127
1160244290,重八牛府之匠心致远（暖山生活广场店）,4.8,重庆火锅,北苑家园,99.0,1693
262489,阳坊胜利涮羊肉（阳坊旗舰店）,4.8,老北京火锅,昌平区,98.0,905
1660935,羴记四季大盘涮肉园（杨庄店）,4.8,老北京火锅,古城/八角,87.0,1074
379205,高兴火锅（知春路总店）,4.8,四川火锅,知春路,106.0,3015
1534666660,重八牛府（青年路大悦城店）,4.8,重庆火锅,青年路,96.0,1101
977111640,古铜老院铜锅涮肉·清真（西四店）,4.8,老北京火锅,西四,81.0,1273
298219,王家渡火锅店（棕榈泉店）,4.8,四川火锅,朝阳公园/团结湖,185.0,790
1064509338,蝎王府羊蝎子（双榆树店）,4.8,羊蝎子火锅,双榆树,97.0,1383
6620169,呷哺呷哺（昌平永旺店）,4.8,小火锅,回龙观,64.0,3921
88043091,沸炉重庆老火锅（和平里店）,4.8,重庆火锅,和平里/国展中心,95.0,1024
613882151,点吧点儿·螺蛳粉肥肠锅（三里屯店）,4.8,川菜,三里屯/工体,34.0,455
193665222,新辣道鱼火锅（房山首创奥莱店）,4.8,鱼火锅,良乡,95.0,704
179215392,高兴火锅（五道口店）,4.8,四川火锅,五道口,116.0,1439
42868517,鑫隆四季涮肉·羊蝎子·烧烤（马驹桥店）,4.8,老北京火锅,马驹桥,66.0,3714
95934136,京都蝎府羊蝎子火锅（大兴店）,4.8,羊蝎子火锅,黄村,81.0,2069
1451365029,唇辣号重庆老火锅（大望路店）,4.8,重庆火锅,大望路,98.0,592
1177161513,一井烧肉·活鳗·寿司（毕淘买生活广场店）,4.8,融合烤肉,酒仙桥,71.0,1209
1234648253,龙船码头·成都醉美火锅（五道口店）,4.8,四川火锅,五道口,87.0,327
109288269,城一锅（世界公园店）,4.8,羊蝎子火锅,世界公园,79.0,1650
162058541,313羊庄•铁锅烀羊肉（马连道店）,4.8,特色火锅,六里桥/丽泽桥,102.0,1187
165399895,呷哺呷哺（龙湖长楹天街二店）,4.8,小火锅,常营,69.0,2854
189478766,老墙根涮肉·铜锅鲜羊肉（王四营店）,4.8,老北京火锅,王四营,102.0,294
125924746,呷哺呷哺（丰科万达店）,4.8,小火锅,总部基地,66.0,1692
184607001,木辛水水冰煮羊（西单店）,4.8,牛羊肉火锅,西单,116.0,322
68436627,叫座儿·鲜汤火锅（亚运村店）,4.8,汤锅,亚运村,104.0,958
6140031,呷哺呷哺（白广路店）,4.8,小火锅,广内大街,64.0,2447
1018972079,潮汕牛肉火锅·犇鼎牛（圣熙八号店）,4.8,潮汕牛肉火锅,五道口,114.0,313
193755140,京彩臻品餐厅,4.8,港式火锅,大望路,355.0,192
192880382,蜀韵蜀味火锅（昌平店）,4.8,四川火锅,沙河,79.0,1016
159586167,铁瓷涮肉·胡同邻里（良乡月华店）,4.8,老北京火锅,良乡,97.0,2515
195211517,钢管厂五区小郡肝火锅串串香（清河万象汇店）,4.8,串串香,清河,80.0,252
1770784882,宽板凳老灶火锅（京成商厦店）,4.8,重庆火锅,古城/八角,96.0,1235
157267159,新辣道鱼火锅（花乡奥莱村店）,4.8,鱼火锅,花乡/新发地,94.0,556
1182281753,醉二肥肠螺蛳粉火锅（西单华威约饭街店）,4.8,特色火锅,西单,90.0,416
1935951860,蒸汽小镇·海鮮博物館（望京店）,4.8,海鲜,望京,120.0,230
903693141,笑洱海蒸汽石锅鱼（当代鼎城店）,4.8,鱼火锅,苹果园,91.0,290
690096571,一井烧肉·活鳗·寿司（亚运村新辰里店）,4.8,融合烤肉,亚运村,68.0,720
90965308,家香渔缘·灶台鱼·农家菜（密云水库店）,4.8,农家菜,密云水库,90.0,487
175497337,313羊庄·荣耀（上地总店）,4.8,牛羊肉火锅,上地,120.0,217
1954665381,京城第一羯•涮羊肉•碳烤鲜肉（双井店）,4.8,羊蝎子火锅,双井,76.0,1651
749757881,京都蝎府羊蝎子火锅（朝阳北路店）,4.8,羊蝎子火锅,朝阳公园/团结湖,92.0,340
1650257695,重庆邹三姐老火锅（永安店）,4.8,重庆火锅,昌平镇,95.0,354
1878349504,小木船潮汕牛肉火锅（芍药居店）,4.8,潮汕牛肉火锅,芍药居,101.0,180
88935280,呷哺呷哺（金源新燕莎MALL店）,4.8,小火锅,远大路,63.0,2292
5142482,呷哺呷哺（海淀田村物美店）,4.7,小火锅,田村,60.0,2384
700317320,京韵南门涮肉爆肚（惠新西街店）,4.8,老北京火锅,对外经贸,97.0,237
602897963,鑫隆四季涮肉·羊蝎子·烧烤（林肯公园店）,4.8,老北京火锅,亦庄,79.0,935
71239738,海底捞火锅（崇文门新世界百货店）,4.8,四川火锅,崇文门,128.0,248
6154254,呷哺呷哺（常营华联店）,4.8,小火锅,常营,66.0,2058
1191226796,扑贝卜卜贝火锅（大兴荟聚店）,4.8,海鲜火锅,西红门,89.0,288
189448892,京都蝎府羊蝎子火锅（光明楼店）,4.8,羊蝎子火锅,光明楼/龙潭湖,87.0,402
777037846,宣武铜锅涮肉（德外店）,4.8,老北京火锅,德外大街,81.0,1160
5318435,呷哺呷哺（顺义石门店）,4.8,小火锅,顺义城区,61.0,2746
1430225559,井格重庆火锅（双井店）,4.8,重庆火锅,双井,123.0,336
3310606,呷哺呷哺（翠微牡丹园店）,4.8,小火锅,牡丹园/北太平庄,65.0,775
150369537,呷哺呷哺（丽泽新光界）,4.8,小火锅,六里桥/丽泽桥,65.0,1313
751353550,三六九萬炭炉牛杂煲（和平里店）,4.8,港式火锅,和平里/国展中心,96.0,172
1882455358,社会主义好农村食堂·灶台鱼·BBQ（慕田峪店）,4.8,东北菜,红螺寺,82.0,177
77532504,呷哺呷哺（八达岭精奥莱店）,4.8,小火锅,南口镇,69.0,792
100943486,斗川火锅（鼓楼桥店）,4.8,重庆火锅,安定门,118.0,1152
159281091,春記潮汕牛肉火锅（悦辰里店）,4.8,潮汕牛肉火锅,良乡,79.0,3136
164713142,呷哺呷哺（怀柔万达店）,4.8,小火锅,商业街,68.0,833
170537777,海底捞火锅（三里屯店）,4.8,四川火锅,朝阳公园/团结湖,116.0,247
1002287056,新辣道鱼火锅（印象城店）,4.8,鱼火锅,公主坟/万寿路,100.0,269
1205617623,京羯一锅·羊蝎子锅·烧烤（大钟寺店）,4.8,羊蝎子火锅,大钟寺,65.0,1271
1113801007,成谊功夫牛腩火鍋（北七家店）,4.8,牛羊肉火锅,北七家,79.0,421
309229,呷哺呷哺（百荣店）,4.8,小火锅,洋桥/木樨园,62.0,2162
1833646239,蝎王府羊蝎子（农大南路店）,4.8,羊蝎子火锅,上地,93.0,457
1187555891,程碟衣火锅馆（北京总店）,4.8,重庆火锅,朝外大街,125.0,103
1113471628,呷哺呷哺（门头沟龙湖店）,4.7,小火锅,门头沟城区,64.0,1575
924533004,椒堂火锅（石景山店）,4.8,重庆火锅,模式口,105.0,147
1189781259,宽板凳老灶火锅（天通苑店）,4.8,重庆火锅,天通苑,85.0,242
1978132774,宣武铜锅涮肉（安外店）,4.8,老北京火锅,安贞,83.0,701
165200453,城南往事铜锅涮肉（晓月苑店）,4.8,老北京火锅,丰台区,88.0,594
182088092,董叔叔嗨辣串串香（宋庄店）,4.8,串串香,宋庄,66.0,478
1128681314,旬野菜·日式自助火锅专门店（五道口店）,4.8,火锅自助,五道口,182.0,162
193704106,海底捞火锅（国奥村店）,4.8,四川火锅,鸟巢/水立方,118.0,165
42540199,浩爷羊蝎子火锅（六里桥店）,4.8,羊蝎子火锅,六里桥/丽泽桥,124.0,3458
195129759,呷哺呷哺（方庄新城广场店）,4.8,小火锅,方庄/蒲黄榆,66.0,1261
1163136924,蝎王府羊蝎子（旧宫店）,4.8,羊蝎子火锅,旧宫,94.0,649
95396465,呷哺呷哺（高米店缤纷城店）,4.8,小火锅,黄村,64.0,1638
52701401,呷哺呷哺（北洼路华普店）,4.8,小火锅,紫竹桥,67.0,2219
164717907,呷哺呷哺（悦茂购物中心店）,4.8,小火锅,清河,64.0,762
195036918,付小姐在成都（亚运村店）,4.8,串串香,亚运村,73.0,868
4783896,蝎王爷•爆肚王•小炉子烧烤（通州店）,4.8,老北京火锅,武夷花园,92.0,382
159104672,沽酒小铺,4.7,串串香,宋庄,64.0,475
1835968182,井格重庆火锅（长楹天街店）,4.8,重庆火锅,常营,145.0,296
1398345646,阳坊大都涮羊肉羊蝎子（西二旗店）,4.8,老北京火锅,上地,101.0,203
164708397,亮健容天老北京羊蝎子火锅（清河万象汇店）,4.8,羊蝎子火锅,清河,79.0,577
1632676361,唇辣号重庆老火锅（翠微百货店）,4.8,重庆火锅,公主坟/万寿路,97.0,219
1596298438,海底捞火锅（合生汇店）,4.8,四川火锅,大望路,117.0,112
1710837967,福记缘老北京铜锅涮肉（西城店）,4.8,老北京火锅,虎坊桥,73.0,858
51574736,呷哺呷哺（双榆树店）,4.8,小火锅,双榆树,64.0,1578
1660693,呷哺呷哺（李老社区商业中心店）,4.8,小火锅,新华联,66.0,714
1808918805,正宗南门涮肉（万年花城店）,4.8,老北京火锅,夏家胡同/纪家庙,114.0,225
1413400936,喵十三·肥肠兔串串香（槐房万达店）,4.8,串串香,新宫,68.0,428
1711498087,鱼神探·新派纸包鱼（马驹桥店）,4.8,烤鱼,马驹桥,77.0,663
177905793,呷哺呷哺（草桥上品折扣店）,4.7,小火锅,草桥/公益西桥,62.0,718
516059,呷哺呷哺（金四季店）,4.8,小火锅,四季青,65.0,1877
1310763921,313羊庄（甜水园店）,4.8,牛羊肉火锅,甜水园,101.0,353
316925,呷哺呷哺（北苑生活馆店）,4.8,小火锅,北苑家园,65.0,1227
5675973,呷哺呷哺（马驹桥米拉商务楼店）,4.8,小火锅,马驹桥,63.0,1709
1574517943,铁瓷涮肉·亭台深处（洋桥店）,4.8,老北京火锅,洋桥/木樨园,94.0,299
883963046,鑫方老鸭汤火锅（回龙观店）,4.8,汤锅,回龙观,100.0,167
82121525,呷哺呷哺（云岗物美店）,4.8,小火锅,云岗,65.0,1073
1816470908,田伯府火锅鸡专门店（宋家庄店）,4.8,火锅,刘家窑/宋家庄,78.0,412
985591427,呷哺呷哺（创意生活广场店）,4.8,小火锅,亦庄,64.0,952
185827736,呷哺呷哺（中关村产业园店）,4.8,小火锅,四季青,66.0,855
1656735,呷哺呷哺（丰台东大街店）,4.8,小火锅,北大地/万丰路,64.0,913
1169177217,过锅瘾三汁焖锅（新奥店）,4.8,焖锅,鸟巢/水立方,83.0,158
1136279385,雲野菜·日式放题锅专门店（丰台店）,4.8,日式火锅,方庄/蒲黄榆,149.0,145
1869642885,宣武铜锅涮肉（裕中西里店）,4.8,老北京火锅,安贞,81.0,382
189326907,呷哺呷哺（中昂时代广场店）,4.8,小火锅,门头沟城区,63.0,893
182592280,壹捞·百味蘸料火锅（良乡店）,4.8,火锅,良乡,83.0,299
