id,title,avgscore,backCateName,areaname,avgprice,comments
1525474145,太二酸菜鱼（门头沟龙湖天街店）,5.0,酸菜鱼/水煮鱼,门头沟城区,94.0,1
1956908044,太二酸菜鱼（望京凯德MALL店）,5.0,酸菜鱼/水煮鱼,望京,97.0,0
1072457174,太二酸菜鱼（西三旗万象汇店）,5.0,酸菜鱼/水煮鱼,西三旗,92.0,0
1781402137,渝特别·有机鱼头火锅（金融街旗舰店）,5.0,海鲜火锅,西单,0.0,0
81878072,渝信川菜·宴会厅（西单店）,5.0,餐厅宴会,西单,264.0,0
112027864,重八牛府（花乡奥莱店）,4.9,重庆火锅,花乡/新发地,99.0,11604
517784840,半天妖烤鱼（石景山万达广场店）,4.9,烤鱼,鲁谷,87.0,4617
101320912,沸炉重庆老火锅（牡丹园店）,4.9,重庆火锅,牡丹园/北太平庄,95.0,1660
40534131,沸炉重庆老火锅（军事博物馆店）,4.9,重庆火锅,北京西站/军博,95.0,1355
6712797,眉州东坡（北苑华贸店）,4.9,川菜,北苑家园,85.0,942
20541,渝乡辣婆婆（万丰路店）,4.9,川菜,六里桥/丽泽桥,100.0,1317
1654942506,楠火锅（台湾街店）,4.9,重庆火锅,鲁谷,139.0,221
290774,眉州东坡酒楼（大兴店）,4.9,川菜,黄村,96.0,1046
1587245418,楠火锅（怀柔店）,4.9,重庆火锅,商业街,129.0,215
772056252,半天妖烤鱼（密云万象汇店）,4.9,烤鱼,密云县县城,73.0,2042
184175089,重八牛府之不忘初心（学院路店）,4.8,重庆火锅,五道口,102.0,1766
631374202,醉二肥肠螺蛳粉火锅（望京总店）,4.9,特色火锅,望京,81.0,666
159735321,重庆邹三姐老火锅（东关店）,4.9,重庆火锅,昌平镇,82.0,4335
1899556530,福禄娃一家人火锅（上地店）,4.9,四川火锅,上地,130.0,161
596759050,鸿姐老火锅（北京首店）,4.9,重庆火锅,东大桥,139.0,177
88043091,沸炉重庆老火锅（和平里店）,4.9,重庆火锅,和平里/国展中心,95.0,1127
1530191386,重八牛府（房山天街店）,4.9,重庆火锅,良乡,95.0,2487
264076,眉州东坡酒楼（密云店）,4.9,川菜,长城环岛,85.0,1823
1950062989,重八牛府之四海来客（食宝街店）,4.9,重庆火锅,航天桥,98.0,1475
165129297,南锣肥猫·麻辣烤鱼（华联亦庄购物中心店）,4.9,烤鱼,亦庄,107.0,1460
189280603,南锣肥猫·麻辣烤鱼（合生汇店）,4.9,烤鱼,百子湾,123.0,701
266357,眉州东坡（雁栖店）,4.9,川菜,雁栖开发区,91.0,913
1174125212,半天妖烤鱼（北京东方新天地店）,4.9,烤鱼,王府井/东单,87.0,1183
679152965,半天妖烤鱼（乐多港万达店）,4.9,烤鱼,昌平镇,79.0,1403
700958383,半天妖烤鱼（北京熙悦龙湖天街店）,4.9,烤鱼,良乡,79.0,1161
1098679596,半天妖青花椒烤鱼（王府井百货大楼店）,4.9,烤鱼,王府井/东单,86.0,1526
652064016,半天妖烤鱼（知春路店）,4.9,烤鱼,知春路,81.0,780
179503024,签牛签王串串香火锅（大窦路店）,4.9,串串香,窦店镇,71.0,960
